,Crash ID,City,Commercial Motor Vehicle Flag,County,Crash Date,Crash Severity,Crash Time,Day of Week,Latitude,Longitude,School Bus Flag,Speed Limit,CMV Vehicle Type,Contributing Factor 1,Possible Vehicle Defect 1,Vehicle Defect 1,Person Age,Person Gender,Person Injury Severity,Person Restraint Used,Person Type
645,18738161,LAREDO,True,WEBB,2022-02-03,A - SUSPECTED SERIOUS INJURY,10:41,THURSDAY,27.76102524,-99.33170164,False,35,8 - TRUCK TRACTOR (BOBTAIL),65 - TURNED IMPROPERLY - WRONG LANE,,,54.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
646,18738161,LAREDO,True,WEBB,2022-02-03,A - SUSPECTED SERIOUS INJURY,10:41,THURSDAY,27.76102524,-99.33170164,False,35,,,,,22.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,99 - UNKNOWN,1 - DRIVER
647,18746226,KERRVILLE,True,KERR,2022-02-03,K - FATAL INJURY,21:29,THURSDAY,30.06153035,-99.35016969,False,75,9 - TRACTOR/SEMI TRAILER,98 - OTHER (EXPLAIN IN NARRATIVE),,,26.0,1 - MALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
648,18746226,KERRVILLE,True,KERR,2022-02-03,K - FATAL INJURY,21:29,THURSDAY,30.06153035,-99.35016969,False,75,,,,,60.0,1 - MALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
649,18746226,KERRVILLE,True,KERR,2022-02-03,K - FATAL INJURY,21:29,THURSDAY,30.06153035,-99.35016969,False,75,,,,,43.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
650,18746226,KERRVILLE,True,KERR,2022-02-03,K - FATAL INJURY,21:29,THURSDAY,30.06153035,-99.35016969,False,75,10 - TRACTOR/DOUBLE TRAILER,,,,63.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
651,18746226,KERRVILLE,True,KERR,2022-02-03,K - FATAL INJURY,21:29,THURSDAY,30.06153035,-99.35016969,False,75,10 - TRACTOR/DOUBLE TRAILER,,,,56.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
652,18746226,KERRVILLE,True,KERR,2022-02-03,K - FATAL INJURY,21:29,THURSDAY,30.06153035,-99.35016969,False,75,9 - TRACTOR/SEMI TRAILER,,,,61.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
653,18746226,KERRVILLE,True,KERR,2022-02-03,K - FATAL INJURY,21:29,THURSDAY,30.06153035,-99.35016969,False,75,9 - TRACTOR/SEMI TRAILER,,,,46.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
654,18748096,OUTSIDE CITY LIMITS,True,ARANSAS,2022-02-03,A - SUSPECTED SERIOUS INJURY,15:33,THURSDAY,28.12709562,-96.99258951,False,55,2 - LIGHT TRUCK,22 - FAILED TO CONTROL SPEED,,,36.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
655,18748096,OUTSIDE CITY LIMITS,True,ARANSAS,2022-02-03,A - SUSPECTED SERIOUS INJURY,15:33,THURSDAY,28.12709562,-96.99258951,False,55,2 - LIGHT TRUCK,22 - FAILED TO CONTROL SPEED,,,43.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
656,18748096,OUTSIDE CITY LIMITS,True,ARANSAS,2022-02-03,A - SUSPECTED SERIOUS INJURY,15:33,THURSDAY,28.12709562,-96.99258951,False,55,9 - TRACTOR/SEMI TRAILER,,,,29.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
657,18748096,OUTSIDE CITY LIMITS,True,ARANSAS,2022-02-03,A - SUSPECTED SERIOUS INJURY,15:33,THURSDAY,28.12709562,-96.99258951,False,55,,,,,77.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
658,18748096,OUTSIDE CITY LIMITS,True,ARANSAS,2022-02-03,A - SUSPECTED SERIOUS INJURY,15:33,THURSDAY,28.12709562,-96.99258951,False,55,,,,,74.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
659,18748629,OUTSIDE CITY LIMITS,True,SAN JACINTO,2022-02-03,K - FATAL INJURY,00:34,THURSDAY,30.57948905,-95.16683273,False,75,9 - TRACTOR/SEMI TRAILER,,,,35.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
660,18748629,OUTSIDE CITY LIMITS,True,SAN JACINTO,2022-02-03,K - FATAL INJURY,00:34,THURSDAY,30.57948905,-95.16683273,False,75,9 - TRACTOR/SEMI TRAILER,,,,32.0,2 - FEMALE,N - NOT INJURED,96 - NONE,2 - PASSENGER/OCCUPANT
661,18748629,OUTSIDE CITY LIMITS,True,SAN JACINTO,2022-02-03,K - FATAL INJURY,00:34,THURSDAY,30.57948905,-95.16683273,False,75,,59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,,,49.0,1 - MALE,K - FATAL INJURY,97 - NOT APPLICABLE,4 - PEDESTRIAN
662,18754115,OUTSIDE CITY LIMITS,True,CULBERSON,2022-02-03,K - FATAL INJURY,08:13,THURSDAY,31.44709817,-104.5177421,False,80,9 - TRACTOR/SEMI TRAILER,14 - DISABLED IN TRAFFIC LANE,,,53.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
663,18754115,OUTSIDE CITY LIMITS,True,CULBERSON,2022-02-03,K - FATAL INJURY,08:13,THURSDAY,31.44709817,-104.5177421,False,80,,48 - IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE),,,27.0,1 - MALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
664,18755027,OUTSIDE CITY LIMITS,True,PECOS,2022-02-03,A - SUSPECTED SERIOUS INJURY,09:30,THURSDAY,30.78100044,-102.7235743,False,80,8 - TRUCK TRACTOR (BOBTAIL),22 - FAILED TO CONTROL SPEED,,,29.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
665,18755027,OUTSIDE CITY LIMITS,True,PECOS,2022-02-03,A - SUSPECTED SERIOUS INJURY,09:30,THURSDAY,30.78100044,-102.7235743,False,80,8 - TRUCK TRACTOR (BOBTAIL),22 - FAILED TO CONTROL SPEED,,,44.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
666,18755027,OUTSIDE CITY LIMITS,True,PECOS,2022-02-03,A - SUSPECTED SERIOUS INJURY,09:30,THURSDAY,30.78100044,-102.7235743,False,80,8 - TRUCK TRACTOR (BOBTAIL),,,,27.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
667,18755027,OUTSIDE CITY LIMITS,True,PECOS,2022-02-03,A - SUSPECTED SERIOUS INJURY,09:30,THURSDAY,30.78100044,-102.7235743,False,80,99 - UNKNOWN HEAVY TRUCK,,,,71.0,1 - MALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
668,18755027,OUTSIDE CITY LIMITS,True,PECOS,2022-02-03,A - SUSPECTED SERIOUS INJURY,09:30,THURSDAY,30.78100044,-102.7235743,False,80,99 - UNKNOWN HEAVY TRUCK,,,,65.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
669,18772735,EAST BERNARD,True,WHARTON,2022-02-03,K - FATAL INJURY,11:10,THURSDAY,29.2778362,-96.22197375,False,35,,68 - INTOXICATED - DRUG,,,58.0,2 - FEMALE,K - FATAL INJURY,99 - UNKNOWN,1 - DRIVER
670,18772735,EAST BERNARD,True,WHARTON,2022-02-03,K - FATAL INJURY,11:10,THURSDAY,29.2778362,-96.22197375,False,35,9 - TRACTOR/SEMI TRAILER,,,,57.0,2 - FEMALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
671,18733946,OUTSIDE CITY LIMITS,True,RANDALL,2022-02-04,A - SUSPECTED SERIOUS INJURY,13:25,FRIDAY,34.96594288,-101.8968527,False,55,9 - TRACTOR/SEMI TRAILER,60 - UNSAFE SPEED,,,48.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,1 - DRIVER
672,18745706,OUTSIDE CITY LIMITS,True,MCLENNAN,2022-02-04,A - SUSPECTED SERIOUS INJURY,08:30,FRIDAY,31.55234489,-97.20184883,False,75,5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES,60 - UNSAFE SPEED,,,32.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
673,18745706,OUTSIDE CITY LIMITS,True,MCLENNAN,2022-02-04,A - SUSPECTED SERIOUS INJURY,08:30,FRIDAY,31.55234489,-97.20184883,False,75,5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES,60 - UNSAFE SPEED,,,34.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
674,18748622,OUTSIDE CITY LIMITS,True,VICTORIA,2022-02-04,A - SUSPECTED SERIOUS INJURY,23:22,FRIDAY,28.79640594,-96.97176602,False,75,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,23 - FAILED TO DRIVE IN SINGLE LANE,,,43.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
675,18752020,OUTSIDE CITY LIMITS,True,NOLAN,2022-02-04,A - SUSPECTED SERIOUS INJURY,09:09,FRIDAY,32.3034718,-100.4060989,False,75,9 - TRACTOR/SEMI TRAILER,22 - FAILED TO CONTROL SPEED,,,26.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
676,18752020,OUTSIDE CITY LIMITS,True,NOLAN,2022-02-04,A - SUSPECTED SERIOUS INJURY,09:09,FRIDAY,32.3034718,-100.4060989,False,75,,,,,61.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
677,18752020,OUTSIDE CITY LIMITS,True,NOLAN,2022-02-04,A - SUSPECTED SERIOUS INJURY,09:09,FRIDAY,32.3034718,-100.4060989,False,75,9 - TRACTOR/SEMI TRAILER,,,,47.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
678,18752020,OUTSIDE CITY LIMITS,True,NOLAN,2022-02-04,A - SUSPECTED SERIOUS INJURY,09:09,FRIDAY,32.3034718,-100.4060989,False,75,9 - TRACTOR/SEMI TRAILER,,,,54.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
679,18752020,OUTSIDE CITY LIMITS,True,NOLAN,2022-02-04,A - SUSPECTED SERIOUS INJURY,09:09,FRIDAY,32.3034718,-100.4060989,False,75,9 - TRACTOR/SEMI TRAILER,,,,57.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
680,18738304,OUTSIDE CITY LIMITS,True,MONTGOMERY,2022-02-05,K - FATAL INJURY,09:36,SATURDAY,30.30022409,-95.50301411,False,55,,70 - WRONG SIDE - NOT PASSING,,,19.0,1 - MALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
681,18738304,OUTSIDE CITY LIMITS,True,MONTGOMERY,2022-02-05,K - FATAL INJURY,09:36,SATURDAY,30.30022409,-95.50301411,False,55,3 - BUS ( 9-15),,,,47.0,1 - MALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
682,18738304,OUTSIDE CITY LIMITS,True,MONTGOMERY,2022-02-05,K - FATAL INJURY,09:36,SATURDAY,30.30022409,-95.50301411,False,55,3 - BUS ( 9-15),,,,41.0,2 - FEMALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
683,18745321,TEMPLE,True,BELL,2022-02-05,A - SUSPECTED SERIOUS INJURY,22:39,SATURDAY,31.03778267,-97.47790776,False,45,,67 - INTOXICATED - ALCOHOL,,,39.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,99 - UNKNOWN,1 - DRIVER
684,18745321,TEMPLE,True,BELL,2022-02-05,A - SUSPECTED SERIOUS INJURY,22:39,SATURDAY,31.03778267,-97.47790776,False,45,,67 - INTOXICATED - ALCOHOL,,,17.0,2 - FEMALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
685,18745321,TEMPLE,True,BELL,2022-02-05,A - SUSPECTED SERIOUS INJURY,22:39,SATURDAY,31.03778267,-97.47790776,False,45,7 - TRUCK TRAILER,,,,53.0,1 - MALE,N - NOT INJURED,99 - UNKNOWN,1 - DRIVER
686,18733263,HEREFORD,True,DEAF SMITH,2022-02-06,A - SUSPECTED SERIOUS INJURY,05:10,SUNDAY,34.96602014,-102.6048162,False,35,,44 - FOLLOWED TOO CLOSELY,,,26.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
687,18733263,HEREFORD,True,DEAF SMITH,2022-02-06,A - SUSPECTED SERIOUS INJURY,05:10,SUNDAY,34.96602014,-102.6048162,False,35,9 - TRACTOR/SEMI TRAILER,,,,44.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
688,18736385,KILGORE,True,GREGG,2022-02-06,A - SUSPECTED SERIOUS INJURY,22:35,SUNDAY,32.48036452,-94.81723694,False,45,9 - TRACTOR/SEMI TRAILER,34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,,,58.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
689,18736385,KILGORE,True,GREGG,2022-02-06,A - SUSPECTED SERIOUS INJURY,22:35,SUNDAY,32.48036452,-94.81723694,False,45,,98 - OTHER (EXPLAIN IN NARRATIVE),,,36.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,1 - DRIVER
690,18736385,KILGORE,True,GREGG,2022-02-06,A - SUSPECTED SERIOUS INJURY,22:35,SUNDAY,32.48036452,-94.81723694,False,45,,98 - OTHER (EXPLAIN IN NARRATIVE),,,19.0,2 - FEMALE,B - SUSPECTED MINOR INJURY,96 - NONE,2 - PASSENGER/OCCUPANT
691,18735616,ODESSA,True,ECTOR,2022-02-07,A - SUSPECTED SERIOUS INJURY,16:41,MONDAY,31.86908156,-102.5430907,False,65,,23 - FAILED TO DRIVE IN SINGLE LANE,,,35.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
692,18735616,ODESSA,True,ECTOR,2022-02-07,A - SUSPECTED SERIOUS INJURY,16:41,MONDAY,31.86908156,-102.5430907,False,65,9 - TRACTOR/SEMI TRAILER,,,,45.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
693,18749944,OUTSIDE CITY LIMITS,True,OLDHAM,2022-02-07,K - FATAL INJURY,13:36,MONDAY,35.40497586,-102.6029949,False,75,9 - TRACTOR/SEMI TRAILER,,,,39.0,1 - MALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
694,18749944,OUTSIDE CITY LIMITS,True,OLDHAM,2022-02-07,K - FATAL INJURY,13:36,MONDAY,35.40497586,-102.6029949,False,75,,71 - WRONG WAY - ONE WAY ROAD,,,25.0,2 - FEMALE,K - FATAL INJURY,99 - UNKNOWN,1 - DRIVER
695,18749944,OUTSIDE CITY LIMITS,True,OLDHAM,2022-02-07,K - FATAL INJURY,13:36,MONDAY,35.40497586,-102.6029949,False,75,,71 - WRONG WAY - ONE WAY ROAD,,,1.0,2 - FEMALE,K - FATAL INJURY,"5 - CHILD SEAT, FACING REAR",2 - PASSENGER/OCCUPANT
696,18749944,OUTSIDE CITY LIMITS,True,OLDHAM,2022-02-07,K - FATAL INJURY,13:36,MONDAY,35.40497586,-102.6029949,False,75,,71 - WRONG WAY - ONE WAY ROAD,,,7.0,2 - FEMALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
697,18749944,OUTSIDE CITY LIMITS,True,OLDHAM,2022-02-07,K - FATAL INJURY,13:36,MONDAY,35.40497586,-102.6029949,False,75,,71 - WRONG WAY - ONE WAY ROAD,,,3.0,1 - MALE,K - FATAL INJURY,"4 - CHILD SEAT, FACING FORWARD",2 - PASSENGER/OCCUPANT
698,18760710,DALLAS,True,DALLAS,2022-02-07,A - SUSPECTED SERIOUS INJURY,04:00,MONDAY,32.76653746,-96.77781862,False,40,,15 - DISREGARD STOP AND GO SIGNAL,,,9999.0,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,1 - DRIVER
699,18760710,DALLAS,True,DALLAS,2022-02-07,A - SUSPECTED SERIOUS INJURY,04:00,MONDAY,32.76653746,-96.77781862,False,40,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,,,,22.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,1 - DRIVER
700,18760710,DALLAS,True,DALLAS,2022-02-07,A - SUSPECTED SERIOUS INJURY,04:00,MONDAY,32.76653746,-96.77781862,False,40,,,,,20.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
701,18740058,NEWTON,True,NEWTON,2022-02-08,A - SUSPECTED SERIOUS INJURY,12:01,TUESDAY,30.78619977,-93.74462993,False,50,,19 - DISTRACTION IN VEHICLE,,,22.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
702,18740058,NEWTON,True,NEWTON,2022-02-08,A - SUSPECTED SERIOUS INJURY,12:01,TUESDAY,30.78619977,-93.74462993,False,50,,,,,66.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
703,18740058,NEWTON,True,NEWTON,2022-02-08,A - SUSPECTED SERIOUS INJURY,12:01,TUESDAY,30.78619977,-93.74462993,False,50,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,,,,46.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
704,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,9 - TRACTOR/SEMI TRAILER,22 - FAILED TO CONTROL SPEED,,,69.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
705,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,35.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
706,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,2.0,2 - FEMALE,N - NOT INJURED,"4 - CHILD SEAT, FACING FORWARD",2 - PASSENGER/OCCUPANT
707,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,50.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
708,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,45.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
709,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,43.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
710,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,49.0,1 - MALE,N - NOT INJURED,96 - NONE,2 - PASSENGER/OCCUPANT
711,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,26.0,2 - FEMALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
712,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,25.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
713,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,48.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
714,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,,,,,42.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
715,18741266,OUTSIDE CITY LIMITS,True,GREGG,2022-02-08,A - SUSPECTED SERIOUS INJURY,15:23,TUESDAY,32.48036452,-94.81723694,False,75,9 - TRACTOR/SEMI TRAILER,,,,27.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
716,18746298,OUTSIDE CITY LIMITS,True,JASPER,2022-02-08,K - FATAL INJURY,06:00,TUESDAY,30.74391255,-94.02495849,False,65,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,66 - TURNED WHEN UNSAFE,,,47.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
717,18746298,OUTSIDE CITY LIMITS,True,JASPER,2022-02-08,K - FATAL INJURY,06:00,TUESDAY,30.74391255,-94.02495849,False,65,,,,,41.0,1 - MALE,K - FATAL INJURY,99 - UNKNOWN,1 - DRIVER
718,18748094,OUTSIDE CITY LIMITS,True,LAMPASAS,2022-02-08,K - FATAL INJURY,12:34,TUESDAY,31.19627791,-98.24142711,False,70,,20 - DRIVER INATTENTION,,,17.0,2 - FEMALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
719,18748094,OUTSIDE CITY LIMITS,True,LAMPASAS,2022-02-08,K - FATAL INJURY,12:34,TUESDAY,31.19627791,-98.24142711,False,70,,20 - DRIVER INATTENTION,,,17.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
720,18748094,OUTSIDE CITY LIMITS,True,LAMPASAS,2022-02-08,K - FATAL INJURY,12:34,TUESDAY,31.19627791,-98.24142711,False,70,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,,,,56.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
721,18748203,OUTSIDE CITY LIMITS,True,AUSTIN,2022-02-08,A - SUSPECTED SERIOUS INJURY,13:52,TUESDAY,29.88711223,-96.27791829,False,55,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,4 - CHANGED LANE WHEN UNSAFE,,,55.0,1 - MALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
722,18748203,OUTSIDE CITY LIMITS,True,AUSTIN,2022-02-08,A - SUSPECTED SERIOUS INJURY,13:52,TUESDAY,29.88711223,-96.27791829,False,55,,,,,56.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
723,18748203,OUTSIDE CITY LIMITS,True,AUSTIN,2022-02-08,A - SUSPECTED SERIOUS INJURY,13:52,TUESDAY,29.88711223,-96.27791829,False,55,,,,,48.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,97 - NOT APPLICABLE,4 - PEDESTRIAN
724,18748203,OUTSIDE CITY LIMITS,True,AUSTIN,2022-02-08,A - SUSPECTED SERIOUS INJURY,13:52,TUESDAY,29.88711223,-96.27791829,False,55,,,,,33.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,97 - NOT APPLICABLE,4 - PEDESTRIAN
725,18750950,MIDLAND,True,MARTIN,2022-02-08,K - FATAL INJURY,13:36,TUESDAY,32.30605847,-101.9512464,False,75,7 - TRUCK TRAILER,98 - OTHER (EXPLAIN IN NARRATIVE),,,46.0,2 - FEMALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
726,18750950,MIDLAND,True,MARTIN,2022-02-08,K - FATAL INJURY,13:36,TUESDAY,32.30605847,-101.9512464,False,75,,19 - DISTRACTION IN VEHICLE,,,69.0,1 - MALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
727,18751102,OUTSIDE CITY LIMITS,True,HARRIS,2022-02-08,A - SUSPECTED SERIOUS INJURY,08:36,TUESDAY,29.85967144,-95.39782106,False,50,9 - TRACTOR/SEMI TRAILER,34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,,,63.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
728,18751102,OUTSIDE CITY LIMITS,True,HARRIS,2022-02-08,A - SUSPECTED SERIOUS INJURY,08:36,TUESDAY,29.85967144,-95.39782106,False,50,9 - TRACTOR/SEMI TRAILER,34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,,,9999.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
729,18751102,OUTSIDE CITY LIMITS,True,HARRIS,2022-02-08,A - SUSPECTED SERIOUS INJURY,08:36,TUESDAY,29.85967144,-95.39782106,False,50,9 - TRACTOR/SEMI TRAILER,,,,28.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
730,18752418,LOCKNEY,True,FLOYD,2022-02-08,K - FATAL INJURY,14:58,TUESDAY,34.07239775,-101.3033037,False,60,,39 - FAILED TO YIELD RIGHT OF WAY - YIELD SIGN,,,24.0,1 - MALE,K - FATAL INJURY,96 - NONE,1 - DRIVER
731,18752418,LOCKNEY,True,FLOYD,2022-02-08,K - FATAL INJURY,14:58,TUESDAY,34.07239775,-101.3033037,False,60,9 - TRACTOR/SEMI TRAILER,,,,64.0,1 - MALE,B - SUSPECTED MINOR INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
732,18762025,KENDLETON,True,FORT BEND,2022-02-08,A - SUSPECTED SERIOUS INJURY,16:28,TUESDAY,29.52763253,-95.77090562,False,55,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,22 - FAILED TO CONTROL SPEED,,,47.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
733,18762025,KENDLETON,True,FORT BEND,2022-02-08,A - SUSPECTED SERIOUS INJURY,16:28,TUESDAY,29.52763253,-95.77090562,False,55,,,,,21.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
