,Crash ID,City,Commercial Motor Vehicle Flag,County,Crash Date,Crash Severity,Crash Time,Day of Week,Latitude,Longitude,School Bus Flag,Speed Limit,CMV Vehicle Type,Contributing Factor 1,Possible Vehicle Defect 1,Vehicle Defect 1,Person Age,Person Gender,Person Injury Severity,Person Restraint Used,Person Type
1194,18792023,SAN ANTONIO,True,BEXAR,2022-03-10,A - SUSPECTED SERIOUS INJURY,05:01,THURSDAY,29.39826294,-98.39179233,False,45,Not CMV,70 - WRONG SIDE - NOT PASSING,No Vehicle Defect,No Vehicle Defect,66.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1195,18792023,SAN ANTONIO,True,BEXAR,2022-03-10,A - SUSPECTED SERIOUS INJURY,05:01,THURSDAY,29.39826294,-98.39179233,False,45,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,44.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1196,18793960,AUSTIN,True,TRAVIS,2022-03-10,A - SUSPECTED SERIOUS INJURY,21:56,THURSDAY,30.37948624,-97.7249905,False,45,Not CMV,41 - FAULTY EVASIVE ACTION,No Vehicle Defect,No Vehicle Defect,30.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,99 - UNKNOWN,1 - DRIVER
1197,18793960,AUSTIN,True,TRAVIS,2022-03-10,A - SUSPECTED SERIOUS INJURY,21:56,THURSDAY,30.37948624,-97.7249905,False,45,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,64.0,2 - FEMALE,B - SUSPECTED MINOR INJURY,99 - UNKNOWN,1 - DRIVER
1198,18793960,AUSTIN,True,TRAVIS,2022-03-10,A - SUSPECTED SERIOUS INJURY,21:56,THURSDAY,30.37948624,-97.7249905,False,45,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,54.0,1 - MALE,N - NOT INJURED,99 - UNKNOWN,1 - DRIVER
1199,18797955,SUNNYVALE,True,DALLAS,2022-03-10,A - SUSPECTED SERIOUS INJURY,20:03,THURSDAY,32.81417884,-96.59580584,False,40,Not CMV,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,19.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1200,18797955,SUNNYVALE,True,DALLAS,2022-03-10,A - SUSPECTED SERIOUS INJURY,20:03,THURSDAY,32.81417884,-96.59580584,False,40,Not CMV,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,32.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1201,18797955,SUNNYVALE,True,DALLAS,2022-03-10,A - SUSPECTED SERIOUS INJURY,20:03,THURSDAY,32.81417884,-96.59580584,False,40,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,44.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1202,18797955,SUNNYVALE,True,DALLAS,2022-03-10,A - SUSPECTED SERIOUS INJURY,20:03,THURSDAY,32.81417884,-96.59580584,False,40,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,50.0,1 - MALE,N - NOT INJURED,96 - NONE,2 - PASSENGER/OCCUPANT
1203,18799034,OUTSIDE CITY LIMITS,True,WHEELER,2022-03-10,K - FATAL INJURY,21:49,THURSDAY,35.28329028,-100.236268,False,75,9 - TRACTOR/SEMI TRAILER,23 - FAILED TO DRIVE IN SINGLE LANE,No Vehicle Defect,No Vehicle Defect,52.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,1 - DRIVER
1204,18799034,OUTSIDE CITY LIMITS,True,WHEELER,2022-03-10,K - FATAL INJURY,21:49,THURSDAY,35.28329028,-100.236268,False,75,9 - TRACTOR/SEMI TRAILER,23 - FAILED TO DRIVE IN SINGLE LANE,No Vehicle Defect,No Vehicle Defect,37.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1205,18799034,OUTSIDE CITY LIMITS,True,WHEELER,2022-03-10,K - FATAL INJURY,21:49,THURSDAY,35.28329028,-100.236268,False,75,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,60.0,1 - MALE,K - FATAL INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1206,18802793,OUTSIDE CITY LIMITS,True,SAN PATRICIO,2022-03-10,A - SUSPECTED SERIOUS INJURY,21:47,THURSDAY,28.1268039,-97.43289681,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,36.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1207,18814150,SAN ANTONIO,True,BEXAR,2022-03-10,K - FATAL INJURY,00:20,THURSDAY,29.29476107,-98.3950746,False,70,8 - TRUCK TRACTOR (BOBTAIL),40 - FATIGUED OR ASLEEP,No Vehicle Defect,No Vehicle Defect,49.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1208,18814150,SAN ANTONIO,True,BEXAR,2022-03-10,K - FATAL INJURY,00:20,THURSDAY,29.29476107,-98.3950746,False,70,8 - TRUCK TRACTOR (BOBTAIL),40 - FATIGUED OR ASLEEP,No Vehicle Defect,No Vehicle Defect,47.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1209,18814150,SAN ANTONIO,True,BEXAR,2022-03-10,K - FATAL INJURY,00:20,THURSDAY,29.29476107,-98.3950746,False,70,Not CMV,98 - OTHER (EXPLAIN IN NARRATIVE),No Vehicle Defect,No Vehicle Defect,37.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1210,18814150,SAN ANTONIO,True,BEXAR,2022-03-10,K - FATAL INJURY,00:20,THURSDAY,29.29476107,-98.3950746,False,70,Not CMV,98 - OTHER (EXPLAIN IN NARRATIVE),No Vehicle Defect,No Vehicle Defect,44.0,2 - FEMALE,K - FATAL INJURY,96 - NONE,2 - PASSENGER/OCCUPANT
1211,18791418,HEREFORD,True,DEAF SMITH,2022-03-11,A - SUSPECTED SERIOUS INJURY,08:44,FRIDAY,34.80440443,-102.40554317,False,55,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,19.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1212,18791418,HEREFORD,True,DEAF SMITH,2022-03-11,A - SUSPECTED SERIOUS INJURY,08:44,FRIDAY,34.80440443,-102.40554317,False,55,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,41.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1213,18793488,OUTSIDE CITY LIMITS,True,VAN ZANDT,2022-03-11,A - SUSPECTED SERIOUS INJURY,00:11,FRIDAY,32.52249725,-95.70490144,False,75,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,35.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1214,18793488,OUTSIDE CITY LIMITS,True,VAN ZANDT,2022-03-11,A - SUSPECTED SERIOUS INJURY,00:11,FRIDAY,32.52249725,-95.70490144,False,75,Not CMV,67 - INTOXICATED - ALCOHOL,No Vehicle Defect,No Vehicle Defect,43.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1215,18794756,OUTSIDE CITY LIMITS,True,CALLAHAN,2022-03-11,A - SUSPECTED SERIOUS INJURY,17:38,FRIDAY,32.2426466,-99.46325219,False,75,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,49.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1216,18794756,OUTSIDE CITY LIMITS,True,CALLAHAN,2022-03-11,A - SUSPECTED SERIOUS INJURY,17:38,FRIDAY,32.2426466,-99.46325219,False,75,Not CMV,4 - CHANGED LANE WHEN UNSAFE,No Vehicle Defect,No Vehicle Defect,16.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1217,18794756,OUTSIDE CITY LIMITS,True,CALLAHAN,2022-03-11,A - SUSPECTED SERIOUS INJURY,17:38,FRIDAY,32.2426466,-99.46325219,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,37.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1218,18794756,OUTSIDE CITY LIMITS,True,CALLAHAN,2022-03-11,A - SUSPECTED SERIOUS INJURY,17:38,FRIDAY,32.2426466,-99.46325219,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,48.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1219,18797113,TEMPLE,True,BELL,2022-03-11,A - SUSPECTED SERIOUS INJURY,21:46,FRIDAY,31.10932924,-97.35708829,False,65,9 - TRACTOR/SEMI TRAILER,47 - ILL (EXPLAIN IN NARRATIVE),No Vehicle Defect,No Vehicle Defect,48.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,1 - DRIVER
1220,18797113,TEMPLE,True,BELL,2022-03-11,A - SUSPECTED SERIOUS INJURY,21:46,FRIDAY,31.10932924,-97.35708829,False,65,9 - TRACTOR/SEMI TRAILER,47 - ILL (EXPLAIN IN NARRATIVE),No Vehicle Defect,No Vehicle Defect,46.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,99 - UNKNOWN,2 - PASSENGER/OCCUPANT
1221,18804278,HOUSTON,True,HARRIS,2022-03-11,A - SUSPECTED SERIOUS INJURY,10:42,FRIDAY,29.78022358,-95.45432515,False,60,9 - TRACTOR/SEMI TRAILER,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,36.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1222,18804278,HOUSTON,True,HARRIS,2022-03-11,A - SUSPECTED SERIOUS INJURY,10:42,FRIDAY,29.78022358,-95.45432515,False,60,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,37.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1223,18809871,NEW BOSTON,True,BOWIE,2022-03-11,A - SUSPECTED SERIOUS INJURY,18:55,FRIDAY,33.47472374,-94.41282238,False,75,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,33.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1224,18809871,NEW BOSTON,True,BOWIE,2022-03-11,A - SUSPECTED SERIOUS INJURY,18:55,FRIDAY,33.47472374,-94.41282238,False,75,Not CMV,67 - INTOXICATED - ALCOHOL,No Vehicle Defect,No Vehicle Defect,63.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,1 - DRIVER
1225,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,68.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1226,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,32.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1227,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,38.0,2 - FEMALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1228,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,6.0,2 - FEMALE,C - POSSIBLE INJURY,7 - CHILD BOOSTER SEAT,2 - PASSENGER/OCCUPANT
1229,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,2.0,1 - MALE,C - POSSIBLE INJURY,"4 - CHILD SEAT, FACING FORWARD",2 - PASSENGER/OCCUPANT
1230,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,32.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1231,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,28.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1232,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,72.0,1 - MALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1233,18792865,PHARR,True,HIDALGO,2022-03-12,A - SUSPECTED SERIOUS INJURY,14:41,SATURDAY,26.22110944,-98.17990895,False,75,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,73.0,2 - FEMALE,C - POSSIBLE INJURY,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1234,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,58.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1235,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,20.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1236,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,21.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1237,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,19.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1238,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,18.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1239,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,23.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1240,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,23.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1241,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,24.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1242,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,20.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1243,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,21.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1244,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,21.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1245,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,4 - BUS (>15),36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,No Vehicle Defect,No Vehicle Defect,21.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1246,18798577,SAN ANGELO,True,TOM GREEN,2022-03-12,A - SUSPECTED SERIOUS INJURY,11:54,SATURDAY,31.4044442,-100.4620678,False,45,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,29.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,97 - NOT APPLICABLE,4 - PEDESTRIAN
1247,18804183,DALLAS,True,DALLAS,2022-03-12,A - SUSPECTED SERIOUS INJURY,04:27,SATURDAY,32.77880589,-96.88039582,False,35,Not CMV,22 - FAILED TO CONTROL SPEED,No Vehicle Defect,No Vehicle Defect,33.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1248,18804183,DALLAS,True,DALLAS,2022-03-12,A - SUSPECTED SERIOUS INJURY,04:27,SATURDAY,32.77880589,-96.88039582,False,35,9 - TRACTOR/SEMI TRAILER,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,46.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1249,18834242,LA MARQUE,True,GALVESTON,2022-03-12,A - SUSPECTED SERIOUS INJURY,12:28,SATURDAY,29.35392377,-94.97098518,False,55,Not CMV,20 - DRIVER INATTENTION,No Vehicle Defect,No Vehicle Defect,58.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,99 - UNKNOWN,1 - DRIVER
1250,18834242,LA MARQUE,True,GALVESTON,2022-03-12,A - SUSPECTED SERIOUS INJURY,12:28,SATURDAY,29.35392377,-94.97098518,False,55,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,49.0,1 - MALE,N - NOT INJURED,99 - UNKNOWN,1 - DRIVER
1251,18798296,DALLAS,True,DALLAS,2022-03-13,A - SUSPECTED SERIOUS INJURY,01:50,SUNDAY,32.79001425,-96.76904258,False,30,Not CMV,15 - DISREGARD STOP AND GO SIGNAL,No Vehicle Defect,No Vehicle Defect,38.0,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,99 - UNKNOWN,1 - DRIVER
1252,18798296,DALLAS,True,DALLAS,2022-03-13,A - SUSPECTED SERIOUS INJURY,01:50,SUNDAY,32.79001425,-96.76904258,False,30,4 - BUS (>15),No Contributing Factor,No Vehicle Defect,No Vehicle Defect,47.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,3 - LAP BELT ONLY,1 - DRIVER
1253,18802347,DALLAS,True,DALLAS,2022-03-13,A - SUSPECTED SERIOUS INJURY,04:30,SUNDAY,32.92598008,-96.82437976,False,70,Not CMV,41 - FAULTY EVASIVE ACTION,No Vehicle Defect,No Vehicle Defect,33.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,96 - NONE,1 - DRIVER
1254,18803390,OUTSIDE CITY LIMITS,True,BEXAR,2022-03-14,A - SUSPECTED SERIOUS INJURY,12:42,MONDAY,29.40068498,-98.68704227,False,30,5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES,20 - DRIVER INATTENTION,No Vehicle Defect,No Vehicle Defect,49.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1255,18803390,OUTSIDE CITY LIMITS,True,BEXAR,2022-03-14,A - SUSPECTED SERIOUS INJURY,12:42,MONDAY,29.40068498,-98.68704227,False,30,5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES,20 - DRIVER INATTENTION,No Vehicle Defect,No Vehicle Defect,25.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1256,18803390,OUTSIDE CITY LIMITS,True,BEXAR,2022-03-14,A - SUSPECTED SERIOUS INJURY,12:42,MONDAY,29.40068498,-98.68704227,False,30,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,17.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1257,18803390,OUTSIDE CITY LIMITS,True,BEXAR,2022-03-14,A - SUSPECTED SERIOUS INJURY,12:42,MONDAY,29.40068498,-98.68704227,False,30,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,18.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1258,18803455,OUTSIDE CITY LIMITS,True,TRAVIS,2022-03-14,A - SUSPECTED SERIOUS INJURY,06:20,MONDAY,30.33423319,-97.78194654,False,45,6 - SINGLE UNIT TRUCK 3 OR MORE AXLES,23 - FAILED TO DRIVE IN SINGLE LANE,No Vehicle Defect,No Vehicle Defect,38.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1259,18803455,OUTSIDE CITY LIMITS,True,TRAVIS,2022-03-14,A - SUSPECTED SERIOUS INJURY,06:20,MONDAY,30.33423319,-97.78194654,False,45,Not CMV,41 - FAULTY EVASIVE ACTION,No Vehicle Defect,No Vehicle Defect,42.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1260,18805998,SCHERTZ,True,GUADALUPE,2022-03-14,A - SUSPECTED SERIOUS INJURY,22:14,MONDAY,29.60356745,-98.27283536,False,70,Not CMV,61 - SPEEDING - (OVERLIMIT),No Vehicle Defect,No Vehicle Defect,42.0,1 - MALE,A - SUSPECTED SERIOUS INJURY,1 - SHOULDER & LAP BELT,1 - DRIVER
1261,18805998,SCHERTZ,True,GUADALUPE,2022-03-14,A - SUSPECTED SERIOUS INJURY,22:14,MONDAY,29.60356745,-98.27283536,False,70,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,21.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1262,18805998,SCHERTZ,True,GUADALUPE,2022-03-14,A - SUSPECTED SERIOUS INJURY,22:14,MONDAY,29.60356745,-98.27283536,False,70,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,21.0,2 - FEMALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1263,18805998,SCHERTZ,True,GUADALUPE,2022-03-14,A - SUSPECTED SERIOUS INJURY,22:14,MONDAY,29.60356745,-98.27283536,False,70,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,21.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,2 - PASSENGER/OCCUPANT
1264,18805998,SCHERTZ,True,GUADALUPE,2022-03-14,A - SUSPECTED SERIOUS INJURY,22:14,MONDAY,29.60356745,-98.27283536,False,70,5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,38.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1265,18805998,SCHERTZ,True,GUADALUPE,2022-03-14,A - SUSPECTED SERIOUS INJURY,22:14,MONDAY,29.60356745,-98.27283536,False,70,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,33.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1266,18805998,SCHERTZ,True,GUADALUPE,2022-03-14,A - SUSPECTED SERIOUS INJURY,22:14,MONDAY,29.60356745,-98.27283536,False,70,5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,32.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1267,18814560,NEW BRAUNFELS,True,GUADALUPE,2022-03-14,K - FATAL INJURY,15:31,MONDAY,29.66049294,-98.0890233,False,50,8 - TRUCK TRACTOR (BOBTAIL),15 - DISREGARD STOP AND GO SIGNAL,No Vehicle Defect,No Vehicle Defect,62.0,1 - MALE,N - NOT INJURED,1 - SHOULDER & LAP BELT,1 - DRIVER
1268,18814560,NEW BRAUNFELS,True,GUADALUPE,2022-03-14,K - FATAL INJURY,15:31,MONDAY,29.66049294,-98.0890233,False,50,Not CMV,No Contributing Factor,No Vehicle Defect,No Vehicle Defect,84.0,1 - MALE,K - FATAL INJURY,96 - NONE,1 - DRIVER
